p_url,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,label
http://leesangku.com/pruboard/technote/board/gener/sg/82a8e752b6a0cb8bfaf1b2e254b32344/authen.html,1,98,7,1,1,1,1,1,1,-1,1,-1,1,0,0,1,-1,1,1,526,17,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/6e8b11fec9332c2e32ad221c4fda0dd5/authen.html,1,98,7,1,1,1,1,1,1,-1,1,-1,1,0,0,1,-1,1,1,526,17,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/5e6f9589bc4755e60f2c9d6da8565e2d,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/6932ba5ce2df4f98b0931f234b554515,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/dc504c8bb1071ffe348c5580bfb79aa1,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/82a8e752b6a0cb8bfaf1b2e254b32344,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/SG,1,56,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/b8d0617b041261a6fc91e34a537a2bb5,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/afbb1d588485fe326643b21df1ac69f3,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/4b7d967e13bd009f512a3ab815d9ce17,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/755b0135580bdfd65ce36078022bea18,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/db37e40a60a55c94ff4348d99ac5ac7f,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/eacdeb9c71f3f9a63772e143727596d0,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/dfc237e3659882ff1095a3e0ac5d84a4,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/5ae88b546e2a0a57723873268ff36a3f,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/0cb91fefd28f66a70c8712e942d4ffcf,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/74a45062a8b7286a1ee79677eda4a4e0,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/e807524638ccacad3b2e5b66419d5290/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/5397765d69f4bb211064485fb0317ed9,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/d019aa0db4787191425f63f9fc20834a,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,379,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/ad3c5788639c914fec57b968f14bbfe9,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/14d9fbb801a4e34f0524053cb7eced11,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/75e698a74b0f2c3e4a46076faabb10ab,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/f622933f6caeecd326722cfac6102402,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/43a17acdc5b05e36213ede7d271082d6,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/a4202cca087895b5996be8a12ac4c728/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/eacdeb9c71f3f9a63772e143727596d0/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/a675c71a5df8caefe51b4fc8ff8bb798,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/21fbc41a756839888d283a278a6fe5bc,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/407d6173049c991768ca2e605272c45e,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/22a8a99c76ea1b3fe12429689ae7b2df,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/a675c71a5df8caefe51b4fc8ff8bb798/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/ae11d1d8544921aa19e530de9ffdacfd,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/21fbc41a756839888d283a278a6fe5bc/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/0a03e2ff57cec810d9ae7c2e0b40d6b7/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/ac384a3eab4c5856c791ac4ceb466cc7/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/de909600eb43823313f3ab5978950215/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/bdaa55f02ca3339588225a9d6faf5bd6/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/f511dce1b5f0069ab0bfb2a5c5e9d286/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/db37e40a60a55c94ff4348d99ac5ac7f/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/7d3ab490fd89a3117b09b21f57b98038/,1,87,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,385,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/8bfaadc8f17c287dd04a4958cb46b3f8,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
http://leesangku.com/pruboard/technote/board/gener/sg/ee8a85153a4ae9136f63304f5ba97fb9,1,86,6,1,1,1,1,1,1,1,1,-1,1,0,0,1,-1,1,1,384,16,1,1,-1,-1,1,-1,1,-1
https://srever-inf-o.cloudaccess.host/wp-content/-/sg/html/,1,59,4,1,1,1,-1,1,1,-1,1,1,1,0,-1,1,-1,-1,1,74,16,-1,1,-1,-1,1,1,1,-1
http://srever-inf-o.cloudaccess.host/wp-content/-/sg/html,1,57,4,1,1,1,-1,1,1,-1,1,1,1,0,-1,1,-1,-1,1,74,16,-1,1,-1,-1,1,1,1,-1
http://bachusardar.com/wp-admin/includes/sg/html/login.html,1,59,5,1,1,1,1,1,1,-1,1,1,1,0,1,1,-1,-1,1,74,16,1,1,-1,-1,1,1,1,-1
http://bachusardar.com/wp-admin/includes/sg/html,1,48,4,1,1,1,1,1,1,-1,1,1,1,0,1,1,-1,-1,1,74,16,1,1,-1,-1,1,1,1,-1
http://w2261017.tgmss.com/admin/model/localisation/188-109-106-210.188.109llbnQxL2NjdHJ1dGgub3JnL3dlYi9kdmQvQVVESU9fVFP/imp/sg/,1,127,6,1,1,1,1,0,1,-1,1,-1,1,0,-1,1,-1,-1,1,212,19,-1,1,-1,-1,1,0,1,-1
http://w2261017.tgmss.com/admin/model/localisation/188-109-106-210.188.109llbnQxL2NjdHJ1dGgub3JnL3dlYi9kdmQvQVVESU9fVFP/imp/sg/tel.php,1,134,7,1,1,1,1,-1,1,-1,1,-1,1,0,-1,1,-1,-1,1,139,15,1,1,-1,-1,1,0,1,-1
http://w2261017.tgmss.com/admin/model/localisation/188-109-106-210.188.109llbnQxL2NjdHJ1dGgub3JnL3dlYi9kdmQvQVVESU9fVFP/imp/sg/cc.php,1,133,7,1,1,1,1,-1,1,-1,1,-1,1,0,-1,1,-1,-1,1,156,17,-1,1,-1,-1,1,0,1,-1
http://w2261017.tgmss.com/admin/model/localisation/188-109-106-210.188.109llbnQxL2NjdHJ1dGgub3JnL3dlYi9kdmQvQVVESU9fVFP/imp/sg/sms.php,1,134,7,1,1,1,1,-1,1,-1,1,-1,1,0,-1,1,-1,-1,1,139,15,-1,1,-1,-1,1,0,1,-1
http://mtcmall.co.za/bursary_api/storage/dbb4788839b2e6131cd2694958e8c223dbb4788839b2e6131cd2694958e8c223dbb4788839b2e6131cd2694958e8c223dbb4788839b2e6131cd2694958e8c223dbb4788839b2e6131cd2694958e8c223/f2c4cb8d6778b785147c30a4d2cfbca6/login.php,1,244,5,1,1,1,1,1,1,-1,1,1,1,0,-1,1,-1,-1,1,126,12,-1,1,-1,-1,1,1,1,-1
https://www.mahazpcr.in/contact/sg/,1,35,2,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,212,19,-1,1,-1,-1,1,0,1,-1
https://www.mahazpcr.in/contact/sg/tel.php,1,42,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,139,15,-1,1,-1,-1,1,0,1,-1
https://www.mahazpcr.in/contact/sg/cc.php,1,41,3,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,156,17,-1,1,-1,-1,1,0,1,-1
http://www.sisage.net/sgrt00sg.html,1,35,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,-1,1,212,19,-1,1,-1,-1,1,0,1,-1
http://mincet.com/.tmp/particuliers@societegenerale-fr/,1,55,2,-1,-1,1,1,1,1,-1,0,-1,1,0,1,1,-1,-1,1,340,19,1,1,-1,-1,1,-1,1,-1
https://firstrenderersltd.com/media/js/SG-0XD757785-Partuculier/,1,64,3,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,-1,1,212,19,1,1,-1,-1,1,0,1,-1
https://firstrenderersltd.com/public/media/js/SG-0XD757785-Partuculier/,1,71,4,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,-1,1,212,19,1,1,-1,-1,1,0,1,-1
http://mincet.com/.tmp/particuliers@societegenerale-fr,1,54,2,-1,-1,1,1,1,1,-1,0,-1,1,0,1,1,-1,-1,1,340,19,1,1,-1,-1,1,-1,1,-1
http://www.kiddiesociety.com/b5d8f5a2a3/com/icd-web/cbo/,1,56,4,1,1,1,1,1,1,-1,0,-1,1,0,-1,1,-1,-1,1,340,19,-1,-1,-1,-1,1,-1,1,-1
http://www.greeniesociety.com/a7b4b1a3d0/com/icd-web/cbo/,1,57,4,1,1,1,1,1,1,-1,0,-1,1,0,-1,1,-1,-1,1,340,19,-1,-1,-1,-1,1,-1,1,-1
http://kiddiesociety.com/c0a5d1d0b9/com/icd-web/cbo/,1,52,4,1,1,1,1,1,1,-1,0,-1,1,0,-1,1,-1,-1,1,340,19,-1,-1,-1,-1,1,-1,1,-1
http://www.kiddiesociety.com/b1b3e4c3c7/com/icd-web/cbo/,1,56,4,1,1,1,1,1,1,-1,0,-1,1,0,-1,1,-1,-1,1,340,19,-1,-1,-1,-1,1,-1,1,-1
https://mesanger-stjoseph.fr/2020/,1,34,1,1,1,1,-1,1,1,-1,0,-1,1,0,1,1,-1,-1,1,340,19,1,1,-1,-1,1,-1,1,-1
https://slavov.studio/chrn/imn.html,1,35,2,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,42,6,-1,1,-1,-1,1,-1,1,-1
https://backpackersandbrew.com/emhc/anb.html,1,44,2,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,41,6,1,1,-1,-1,1,-1,1,-1
https://lansdowneinvestments.com/emtr/emd.html,1,46,2,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,41,6,1,1,-1,-1,1,-1,1,-1
http://slavov.studio/rmbb/mkc.html,1,34,2,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,42,6,-1,1,-1,-1,1,-1,1,-1
http://lawetasandomierz.pl/abmc/tmb.html,1,40,2,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,41,6,1,1,-1,-1,1,-1,1,-1
https://signerpdf.com/emsr/mdn.html,1,35,2,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,41,6,-1,-1,-1,-1,1,-1,1,-1
http://kulturens.org/emsr/mdn.html,1,34,2,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,41,6,-1,1,-1,-1,1,-1,1,-1
https://klusbedrijfkanters.nl/wp-content/uploads/2019/03/Spare1/IDLog-on/,1,73,6,1,1,1,1,1,1,1,-1,-1,0,0,-1,1,-1,-1,1,30,7,-1,1,-1,-1,1,1,1,-1
https://klusbedrijfkanters.nl/wp-content/uploads/2019/03/Spare1/IDLog-on/1a2b9313234fc2f5a5e9b8fbfd4aee5e/engangskode/Nets.html,1,127,9,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,44,8,-1,1,-1,-1,1,1,1,-1
https://klusbedrijfkanters.nl/wp-content/upgrade/Spare1-norge/IDLog-on/,1,71,4,1,1,1,1,1,1,1,-1,-1,0,0,-1,1,-1,-1,1,30,7,-1,1,-1,-1,1,1,1,-1
https://klusbedrijfkanters.nl/wp-content/upgrade/Spare1-norge/IDLog-on/a7c5e0eda1690c7a4204b6c988ad1a59/engangskode/Nets.html,1,125,7,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,44,8,-1,1,-1,-1,1,1,1,-1
http://errictandalex.kenaidanceta.com/www.spk.de/spk.sicherheit.htm,1,67,2,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,1,53,7,1,1,-1,-1,1,1,1,-1
http://bullhire.com/de/sparkasse/login-online-banking.html=true/login.php,1,73,4,1,1,1,1,1,1,-1,-1,-1,0,0,1,1,-1,1,1,375,16,1,1,-1,-1,1,-1,1,-1
https://www.errictandalex.kenaidanceta.com/www.spk.de/spk.sicherheit.htm,1,72,2,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,1,53,7,1,1,-1,-1,1,1,1,-1
https://errictandalex.kenaidanceta.com/www.spk.de/spk.sicherheit.htm,1,68,2,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,1,53,7,1,1,-1,-1,1,1,1,-1
http://wc.istwire.com/wp-content/update/kontonline/konto.php,1,60,4,1,1,1,1,1,1,-1,-1,-1,1,0,1,1,-1,1,1,316,14,1,1,-1,-1,1,-1,1,-1
http://sparkasse-und-kreissparkasse.de/s%E1%A0%8Esl/v/webapps/de76942a9c64e5483ddfab9488bb6bb4/,1,95,4,1,1,1,-1,1,1,1,1,-1,1,0,-1,1,-1,1,1,827,18,-1,-1,-1,-1,1,-1,1,-1
http://ttcdesign.com/scripts/crop/index.php,1,43,3,1,1,1,1,1,1,1,-1,-1,0,0,1,1,-1,-1,1,145,8,-1,1,-1,-1,1,1,1,-1
http://sparkpassedecom.com/de/fr/,1,33,2,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,1,1,830,18,-1,-1,-1,-1,1,-1,1,-1
http://www.cooperativabetania.org/sp/?AUTH_TOKEN=761f10ad43ee0145869c4cd4d2fc88af&cur=home,1,90,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,1,1,789,18,1,1,-1,-1,1,-1,1,-1
http://51.178.42.14/sparkasse,1,29,1,1,1,1,1,1,1,-1,0,-1,1,0,1,1,-1,-1,1,1275,20,-1,1,-1,-1,1,-1,1,-1
http://vaguebarage.com/sparkasse/1d1c96c821d00952,1,49,2,1,1,1,1,1,1,-1,0,-1,1,0,-1,1,-1,-1,1,1275,20,-1,-1,-1,-1,1,-1,1,-1
http://geoenergia.net/ym9la29uqghvdg1hawwuzgu,1,45,1,1,1,1,1,1,1,-1,1,-1,1,0,0,1,-1,1,1,789,18,1,1,-1,-1,1,-1,1,-1
http://geoenergia.net/Ym9la29uQGhvdG1haWwuZGU,1,45,1,1,1,1,1,1,1,-1,1,-1,1,0,0,1,-1,1,1,789,18,1,1,-1,-1,1,-1,1,-1
http://www.cooperativabetania.org/sp/?auth_token=293c68e991499284ef86dc48108a519d&cur=home,1,90,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,1,1,789,18,1,1,-1,-1,1,-1,1,-1
http://bazarland-saintsauveur.com/Auth.html,1,43,1,1,1,1,-1,1,1,-1,0,-1,1,0,1,1,-1,-1,1,790,18,1,1,-1,-1,1,-1,1,-1
http://bazarland-saintsauveur.com/Login%20Online-Bankng.html,1,60,1,1,1,1,-1,1,1,-1,0,-1,1,0,1,1,-1,1,1,813,18,1,1,-1,-1,1,-1,1,-1
https://www.kskwn.de/de/home.html,1,33,2,1,1,1,1,1,1,1,0,-1,0,0,1,1,-1,1,1,599,18,-1,1,-1,-1,1,-1,1,-1
http://www.cooperativabetania.org/sp/?AUTH_TOKEN=043d71f5d0d835429253abcb2157c226&cur=home,1,90,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,1,1,789,18,1,1,-1,-1,1,-1,1,-1
http://www.s-jena.de/,1,21,0,1,1,1,-1,1,1,1,-1,-1,0,0,0,1,-1,1,1,554,16,-1,1,-1,-1,1,-1,1,-1
http://sparkasse-musterstadt.if-einblick.de/,1,44,0,1,1,1,-1,1,1,1,-1,-1,0,0,0,1,-1,1,1,661,16,-1,1,-1,-1,1,-1,1,-1
https://centroveterinarioalfragide.pt/www/selfcare/us-en/en/selfcare.php,1,72,5,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,1,1,157,13,-1,1,-1,-1,1,-1,1,-1
http://centroveterinarioalfragide.pt/www/selfcare/us-en/en,1,58,4,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,82,11,-1,1,-1,-1,1,-1,1,-1
http://centroveterinarioalfragide.pt/www/selfcare/us-en/en/selfcare.php,1,71,5,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,1,1,157,13,-1,1,-1,-1,1,-1,1,-1
http://app-reports.curiousmedia.com/vendor/bin/en,1,49,3,1,1,1,-1,1,1,-1,0,-1,1,1,-1,1,-1,-1,1,245,21,1,1,-1,-1,1,-1,1,-1
https://edicionesgcc.org.ar/mann/login.php?cmd=login_submit&id=3e6094878d0f4e4cae3791f484cfe0ff3e6094878d0f4e4cae3791f484cfe0ff&session=3e6094878d0f4e4cae3791f484cfe0ff3e6094878d0f4e4cae3791f484cfe0ff,1,200,2,1,1,1,1,1,1,1,-1,-1,0,0,1,1,-1,-1,1,42,6,-1,1,-1,-1,1,-1,1,-1
https://edicionesgcc.org.ar/mann/login.php?cmd=login_submit&id=ae970f7d8530fe477dbd9d86b371b029ae970f7d8530fe477dbd9d86b371b029&session=ae970f7d8530fe477dbd9d86b371b029ae970f7d8530fe477dbd9d86b371b029,1,200,2,1,1,1,1,1,1,1,-1,-1,0,0,1,1,-1,-1,1,42,6,-1,1,-1,-1,1,-1,1,-1
http://consumer-e2e-nightly.consumer.fe-spectrum.net/support/tv,1,63,2,1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,562,21,1,1,-1,-1,1,-1,1,-1
http://consumer-e2e-nightly.consumer.fe-spectrum.net/support,1,60,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,377,19,1,1,-1,-1,1,-1,1,-1
http://consumer-e2e-nightly.consumer.fe-spectrum.net/,1,53,0,1,1,1,-1,1,1,-1,0,-1,1,1,-1,1,-1,-1,1,359,21,1,1,-1,-1,1,-1,1,-1
http://dolgozitely.ru/Spectrum/sp-rr/Online/log/sycho/index.html,1,64,6,1,1,1,1,1,1,-1,1,-1,1,0,0,1,-1,1,1,291,21,1,1,-1,-1,1,-1,1,-1
https://essex.savillstheawningcompany.co.uk/esse/ne3St0js-ehhe/ne3s-Hnsk8/nes39-jsu83.html,1,90,4,1,1,1,1,0,1,-1,1,-1,1,0,1,1,-1,-1,1,75,8,1,1,-1,-1,1,-1,1,-1
http://engnew.consumer.fe-spectrum.net/,1,39,0,1,1,1,-1,1,1,-1,0,-1,1,1,-1,1,-1,-1,1,344,21,1,1,-1,-1,1,-1,1,-1
http://develop.consumer.fe-spectrum.net/,1,40,0,1,1,1,-1,1,1,1,0,-1,1,1,-1,1,-1,-1,1,356,21,1,1,-1,-1,1,-1,1,-1
http://spotifyacc.com/verify,1,28,1,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,51,10,-1,-1,-1,-1,1,0,1,-1
http://spotifyacc.com/verify/billing.php?ip=188.166.98.249,1,58,2,1,1,1,1,-1,1,-1,1,-1,0,0,-1,1,-1,-1,1,850,26,-1,-1,-1,-1,1,-1,1,-1
http://spotifyacc.com/verify/info.php?ip=188.166.98.249,1,55,2,1,1,1,1,-1,1,-1,1,-1,0,0,-1,1,-1,-1,1,535,26,-1,-1,-1,-1,1,-1,1,-1
https://www.surveyabincol.it/assets/file/home,1,45,3,1,1,1,1,1,1,-1,1,1,1,0,-1,1,-1,1,1,32,7,-1,1,-1,-1,1,1,1,-1
http://radiomisterio.cl/.info2/,1,31,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,-1,1,55,11,1,1,-1,-1,1,0,1,-1
https://kingmobile.jp/css/Spotify/ARONXVicTims/Spotify-745-ByxARON-TN/spotXify/signin/?country.x=NL&amp;locale.x=en_NL,1,118,6,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,55,11,-1,1,-1,-1,1,0,1,-1
https://www.adbox.com.sg/theinflora.com.sg/spoty/ARONXVicTims/Spotify-628-ByxARON-TN,1,84,4,-1,1,1,1,-1,1,-1,1,-1,1,0,-1,1,-1,-1,1,55,11,-1,1,-1,-1,1,0,1,-1
https://kingmobile.jp/css/Spotify/ARONXVicTims/Spotify-745-ByxARON-TN,1,69,4,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,55,11,-1,1,-1,-1,1,0,1,-1
https://kingmobile.jp/css/Spotify/ARONXVicTims/Spotify-745-ByxARON-TN/spotXify/wallet/index.html?verify_account=session=NL&amp;ad80ee6db14cb9285ed72b8503a992b6&amp;dispatch=af8b8d8a782851a622b42566883f85f6ddd8c645,1,213,7,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,333,22,-1,1,-1,-1,1,-1,1,-1
https://kingmobile.jp/css/Spotify/ARONXVicTims/Spotify-745-ByxARON-TN/spotXify/settings/index.html?verify_account=session=NL&b3ee81fdeb64f71dbf27778284930863&dispatch=f5275c83e1a5cde2f14438643e008a93b980bc79,1,207,7,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,148,18,-1,1,-1,-1,1,-1,1,-1
https://kingmobile.jp/css/Spotify/ARONXVicTims/Spotify-745-ByxARON-TN/spotXify/signin/?country.x=NL&locale.x=en_NL,1,114,6,1,1,1,1,1,1,-1,1,-1,1,0,-1,1,-1,-1,1,55,11,-1,1,-1,-1,1,0,1,-1
http://tapivan.com/wp-login/home/login.php,1,42,3,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,79,15,-1,1,-1,-1,1,0,1,-1
http://made-in-tnt.com/~madeintn/.sptfy,1,39,2,-1,1,1,-1,1,1,-1,1,-1,1,0,1,1,-1,-1,1,62,14,1,1,-1,-1,1,0,1,-1
http://162.241.154.215/~madeintn/.sptfy,1,39,2,1,1,1,1,0,1,-1,1,-1,1,0,1,1,-1,-1,1,62,14,1,1,-1,-1,1,0,1,-1
https://accounts.spotify.com-account-overview.landethic.ca/login?continue=https://spotify.com/account/overview/,1,111,1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,44,10,1,1,-1,-1,1,0,1,-1
http://www.spotify.rajeducon.com/,1,33,0,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,-1,1,79,15,1,1,-1,-1,1,0,1,-1
http://accounts.spotify.com-account-overview.landethic.ca/login?continue=https:/spotify.com/account/overview/,1,109,1,1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,44,10,1,1,-1,-1,1,0,1,-1
http://univilux.beget.tech/uni,1,30,1,1,1,1,1,1,1,-1,1,-1,0,0,-1,1,-1,-1,1,460,20,1,1,-1,-1,1,-1,1,-1
